"","gene_id","gene_name","gene_type","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000108509.21","ENSG00000108509.21","CAMTA2","protein_coding",-0.133783883469598,5.11898558245442,-2.26406031161677,0.0237444441263122,0.0374814073640364,-4.85441064038935
"ENSG00000174792.11","ENSG00000174792.11","ODAPH","protein_coding",0.297559860960751,-3.96240381050235,1.78333019239065,0.0747797907991539,0.106219526486611,-4.85479935646856
"ENSG00000146574.16","ENSG00000146574.16","CCZ1B","protein_coding",0.121677919677306,3.03533132725129,2.10725974622438,0.0352976476095539,0.0538323805763784,-4.85490252460402
"ENSG00000198223.17","ENSG00000198223.17","CSF2RA","protein_coding",-0.214723482486957,2.97605207506755,-2.12580815090125,0.0337185746629906,0.0516548234676623,-4.85524917739745
"ENSG00000099326.9","ENSG00000099326.9","MZF1","protein_coding",0.187822582350877,4.0808934734385,2.18680360354416,0.0289452491206466,0.044955441944246,-4.85776020422038
"ENSG00000066230.12","ENSG00000066230.12","SLC9A3","protein_coding",0.22926769768227,-1.00521008054005,1.87404374970012,0.0611619757446417,0.0886386637107246,-4.85846555367213
"ENSG00000066468.23","ENSG00000066468.23","FGFR2","protein_coding",-0.349468735386631,5.06249017946205,-2.26574378348553,0.0236407972001646,0.0373281498236369,-4.85884861657654
"ENSG00000119397.17","ENSG00000119397.17","CNTRL","protein_coding",-0.132846616582494,4.77716423331335,-2.24789833302488,0.0247597438961067,0.0389858205695898,-4.85908520740829
"ENSG00000155096.14","ENSG00000155096.14","AZIN1","protein_coding",0.162060465931682,7.96550290623268,2.28100036184885,0.0227192743972317,0.0360029336735713,-4.86058479838717
"ENSG00000011083.9","ENSG00000011083.9","SLC6A7","protein_coding",0.28915120312575,-3.29201691923794,1.79925125663662,0.0722246725560699,0.102984240826296,-4.86110063396629
"ENSG00000124731.13","ENSG00000124731.13","TREM1","protein_coding",0.329825654796343,1.36915475866835,1.97173664782368,0.0488641184184745,0.0723073768953507,-4.86172198892221
"ENSG00000166426.8","ENSG00000166426.8","CRABP1","protein_coding",-0.668963359755424,0.117683579312672,-1.94548557434842,0.0519447852433482,0.0764420587805024,-4.86243957625774
"ENSG00000135211.6","ENSG00000135211.6","TMEM60","protein_coding",0.119094072694875,4.11465298712138,2.19165147798723,0.028592179449577,0.0444718039808278,-4.86288676372318
"ENSG00000100122.7","ENSG00000100122.7","CRYBB1","protein_coding",-0.171934313567953,-1.44046600955975,-1.86727800775869,0.0621011654509928,0.0897864013611941,-4.86397124883299
"ENSG00000141252.20","ENSG00000141252.20","VPS53","protein_coding",-0.097609895948902,5.48720117611014,-2.27012956664367,0.0233726199022526,0.0369491236766006,-4.86547134116971
"ENSG00000138028.16","ENSG00000138028.16","CGREF1","protein_coding",0.319997557231475,3.32008970845109,2.11307007245812,0.0347963382355701,0.0531485352332373,-4.86622642136409
"ENSG00000166263.13","ENSG00000166263.13","STXBP4","protein_coding",-0.170713554766713,3.82212365251549,-2.18686786891208,0.0289405442220864,0.0449522234687642,-4.86687397182432
"ENSG00000126500.3","ENSG00000126500.3","FLRT1","protein_coding",0.245034263693001,-1.56188396997832,1.85045009554973,0.0644890487984847,0.0929162524879019,-4.86751022963422
"ENSG00000140854.13","ENSG00000140854.13","KATNB1","protein_coding",0.139936598417806,4.33514351851754,2.20286938245305,0.027789392885789,0.0433178641158342,-4.86896141880712
"ENSG00000059691.12","ENSG00000059691.12","GATB","protein_coding",-0.115119904768572,4.30930220921992,-2.21539617431673,0.0269160069926214,0.0420716605088806,-4.87043439074455
"ENSG00000179846.10","ENSG00000179846.10","NKPD1","protein_coding",-0.26016454407814,-0.323670309749002,-1.90598454500425,0.0568857835316194,0.0829908367910459,-4.87073750849827
"ENSG00000119777.20","ENSG00000119777.20","TMEM214","protein_coding",0.110869002707449,7.10682256961861,2.28184592589147,0.0226691277261218,0.0359334715859199,-4.87163290784879
"ENSG00000006740.17","ENSG00000006740.17","ARHGAP44","protein_coding",-0.233168591260311,2.6915371155505,-2.09404065633236,0.0364612140345618,0.0554632721282978,-4.87267692861216
"ENSG00000197168.13","ENSG00000197168.13","NEK5","protein_coding",0.29691442476124,2.19296601952956,2.01888487594915,0.0437164322978717,0.0653927360040438,-4.87339146756563
"ENSG00000171853.16","ENSG00000171853.16","TRAPPC12","protein_coding",0.097228280482792,5.35339933159536,2.25671483317302,0.0242013174080161,0.0381496948616945,-4.8749854934965
"ENSG00000185344.15","ENSG00000185344.15","ATP6V0A2","protein_coding",-0.100759876111534,4.6800256614551,-2.23481784834341,0.0256088238713627,0.0402124947216773,-4.87504566740146
"ENSG00000145425.10","ENSG00000145425.10","RPS3A","protein_coding",-0.16040281097021,7.95512039087462,-2.27126061678143,0.023303889961132,0.0368472933684905,-4.87599090623998
"ENSG00000162881.6","ENSG00000162881.6","OXER1","protein_coding",-0.249863475176408,-0.0320094696814054,-1.91559555192759,0.0556489057339472,0.0813462088354721,-4.87602137909075
"ENSG00000019582.15","ENSG00000019582.15","CD74","protein_coding",0.242407072471995,10.6121290848865,2.23411718364053,0.0256550085460207,0.0402776085806642,-4.87602151566864
"ENSG00000058673.17","ENSG00000058673.17","ZC3H11A","protein_coding",-0.222300349593431,-2.99652150511415,-1.81262341379221,0.070134329888648,0.100254808107883,-4.87666609789772
"ENSG00000277161.2","ENSG00000277161.2","PIGW","protein_coding",0.146458740969901,3.50869484516574,2.13528123580614,0.0329357098711312,0.0505734933497811,-4.87721694746156
"ENSG00000102241.12","ENSG00000102241.12","HTATSF1","protein_coding",0.11276984443462,6.73214899745511,2.27857478129975,0.0228636607439179,0.0362151454874963,-4.87915414202004
"ENSG00000180818.5","ENSG00000180818.5","HOXC10","protein_coding",0.561438835289282,3.76121319674328,2.12365478714889,0.0338987367720071,0.0518889224905443,-4.88058823075339
"ENSG00000274419.6","ENSG00000274419.6","TBC1D3D","protein_coding",0.350284624110346,-5.65384449759791,1.7230278476902,0.0851355416197777,0.119419154946004,-4.88115554252013
"ENSG00000120647.10","ENSG00000120647.10","CCDC77","protein_coding",0.148572040985033,3.34694467002892,2.11889942263344,0.0342995175508124,0.0524318945550692,-4.88171214926053
"ENSG00000151729.11","ENSG00000151729.11","SLC25A4","protein_coding",-0.185602334355688,4.88527438770069,-2.2441819581205,0.0249984620916575,0.0393191544044816,-4.88175382673331
"ENSG00000276293.4","ENSG00000276293.4","PIP4K2B","protein_coding",-0.140959813281111,6.81606551076317,-2.27617690958263,0.0230071815361615,0.0364304828818084,-4.8848188660187
"ENSG00000111224.14","ENSG00000111224.14","PARP11","protein_coding",-0.161597571215179,3.88263432647541,-2.18223268266049,0.0292815837333611,0.045424097596724,-4.88525600533387
"ENSG00000113575.10","ENSG00000113575.10","PPP2CA","protein_coding",0.103530317087062,7.21277986393065,2.27528645047744,0.0230606776877348,0.036506681950498,-4.88559200985418
"ENSG00000198722.14","ENSG00000198722.14","UNC13B","protein_coding",-0.17387561453268,5.85068057869202,-2.26943676922937,0.0234148057124279,0.0370021108319951,-4.88718168889923
"ENSG00000158470.5","ENSG00000158470.5","B4GALT5","protein_coding",-0.159778900884512,6.40954823338534,-2.2732016681012,0.0231863484830958,0.0366852205660546,-4.89044051542361
"ENSG00000008118.10","ENSG00000008118.10","CAMK1G","protein_coding",0.244221689028012,-1.8877961741067,1.8264963140309,0.0680185066757982,0.0975324153081336,-4.89139672815283
"ENSG00000153933.10","ENSG00000153933.10","DGKE","protein_coding",-0.199551299339727,3.64013165992945,-2.16319001391219,0.0307192420462784,0.0474559900425409,-4.89159122437182
"ENSG00000127870.17","ENSG00000127870.17","RNF6","protein_coding",-0.125406097982293,5.4875648214701,-2.2588225657365,0.0240694466981605,0.037952331920869,-4.89249470113562
"ENSG00000133706.19","ENSG00000133706.19","LARS1","protein_coding",-0.0993141039071395,7.12539198934495,-2.27184408446274,0.023268503416403,0.0367981565096862,-4.89253817132364
"ENSG00000174446.13","ENSG00000174446.13","SNAPC5","protein_coding",0.0930623221199731,4.13142998183244,2.18030135637641,0.0294247019918983,0.0456378223736637,-4.89272208128891
"ENSG00000188763.5","ENSG00000188763.5","FZD9","protein_coding",-0.413768331271493,-1.56455116266855,-1.8541173700881,0.063962296243493,0.0922351328737137,-4.8928188003352
"ENSG00000188011.5","ENSG00000188011.5","RTP5","protein_coding",0.303736709593949,-4.58343815707893,1.74261960823478,0.081650712409129,0.114911403944501,-4.89339586434344
"ENSG00000147509.14","ENSG00000147509.14","RGS20","protein_coding",-0.282642559074927,-2.0838455400659,-1.83336867107175,0.0669899995575343,0.0961545260965785,-4.89344489342932
"ENSG00000152137.8","ENSG00000152137.8","HSPB8","protein_coding",-0.426834266061262,4.62382691928666,-2.23523127013591,0.0255816067547913,0.0401771463703147,-4.89403796124465
"ENSG00000067221.14","ENSG00000067221.14","STOML1","protein_coding",0.131586290464321,3.73869994905183,2.14731731130339,0.0319635524815454,0.0492046212245211,-4.8941934313772
"ENSG00000090615.15","ENSG00000090615.15","GOLGA3","protein_coding",0.091511583953503,6.90430261381251,2.27209455876339,0.0232533268157672,0.0367775616320142,-4.8943175970117
"ENSG00000143842.15","ENSG00000143842.15","SOX13","protein_coding",0.169761716386663,6.05004238365012,2.26425112033138,0.023732676737661,0.0374662957928589,-4.89570690083192
"ENSG00000241343.10","ENSG00000241343.10","RPL36A","protein_coding",0.151351002124097,1.12638802785287,1.94720736288268,0.0517378576460059,0.0761572344228924,-4.89615505396331
"ENSG00000062485.19","ENSG00000062485.19","CS","protein_coding",-0.113502151236826,7.45800514927585,-2.2675343795485,0.0235309864921678,0.0371719487791438,-4.89701281901556
"ENSG00000170899.11","ENSG00000170899.11","GSTA4","protein_coding",-0.210677749631759,4.15271607456345,-2.19777440035602,0.028151560646071,0.0438392444096614,-4.89789573333434
"ENSG00000171722.13","ENSG00000171722.13","SPATA46","protein_coding",-0.387547884990791,-1.91531448083191,-1.83918951060708,0.0661289189997834,0.0950784179792272,-4.8981685479942
"ENSG00000162836.12","ENSG00000162836.12","ACP6","protein_coding",0.177538741205156,4.33303500488835,2.18822707604835,0.0288411902927702,0.0448060526111411,-4.89853001208071
"ENSG00000173473.11","ENSG00000173473.11","SMARCC1","protein_coding",0.133226396119436,7.54145465249702,2.26763749869208,0.0235246760907175,0.0371654186018691,-4.89889230805649
"ENSG00000158315.11","ENSG00000158315.11","RHBDL2","protein_coding",0.217606978781482,1.71291766134235,1.9786385955728,0.0480801298885773,0.0712584166172604,-4.89890125393592
"ENSG00000156599.11","ENSG00000156599.11","ZDHHC5","protein_coding",0.0989331029317713,7.16870928193873,2.26950073841213,0.023410907730943,0.0369993751856583,-4.89902126673183
"ENSG00000109501.14","ENSG00000109501.14","WFS1","protein_coding",0.207020658622421,6.1787131830014,2.26397231822732,0.023749872485133,0.037486510693626,-4.89979658261597
"ENSG00000204147.11","ENSG00000204147.11","ASAH2B","protein_coding",0.147801212064079,2.38456110188541,2.0290491858033,0.0426689127210678,0.0639771412638068,-4.9004432111801
"ENSG00000158417.11","ENSG00000158417.11","EIF5B","protein_coding",0.128180568323915,7.63633556384012,2.26610771505915,0.0236184426311708,0.0372963014822198,-4.9005874791663
"ENSG00000172687.13","ENSG00000172687.13","ZNF738","protein_coding",0.193947213054331,2.83603174099873,2.06266967224941,0.0393541738788256,0.0594402935852231,-4.9009448376818
"ENSG00000166676.17","ENSG00000166676.17","TVP23A","protein_coding",-0.182425298563769,-0.233906474756669,-1.89143582123791,0.058801625665875,0.0855373793018245,-4.90131744184852
"ENSG00000146350.14","ENSG00000146350.14","TBC1D32","protein_coding",-0.159514329308835,2.67386854840977,-2.07453352575564,0.0382379558574346,0.0579440092532567,-4.90173763223243
"ENSG00000114650.20","ENSG00000114650.20","SCAP","protein_coding",0.107867643246187,6.51239819842547,2.26694632787008,0.023567000576108,0.0372253963771549,-4.90320814897812
"ENSG00000175348.11","ENSG00000175348.11","TMEM9B","protein_coding",0.121792128887663,6.18907533687842,2.26340870438035,0.0237846676924421,0.0375310230892199,-4.90391823592904
"ENSG00000127418.15","ENSG00000127418.15","FGFRL1","protein_coding",-0.202032012072741,4.81397494367676,-2.23138675010863,0.025835675418048,0.0405388860285949,-4.90490337092072
"ENSG00000036565.15","ENSG00000036565.15","SLC18A1","protein_coding",0.332821326109396,-4.15989858827124,1.74609191239017,0.0810453446303194,0.114103665861041,-4.90747222093272
"ENSG00000138185.20","ENSG00000138185.20","ENTPD1","protein_coding",-0.123057784744284,5.16601449983289,-2.24171982536469,0.0251577116915084,0.0395550577470078,-4.90809969970791
"ENSG00000103723.16","ENSG00000103723.16","AP3B2","protein_coding",-0.377821203152953,1.42464742401184,-1.98339521276099,0.0475460097104777,0.0705402828922067,-4.91035172730351
"ENSG00000148942.15","ENSG00000148942.15","SLC5A12","protein_coding",-0.40201990872868,-3.87179492502403,-1.76977666644411,0.077012775055909,0.10903757330677,-4.91143220500998
"ENSG00000243710.8","ENSG00000243710.8","CFAP57","protein_coding",0.314232209065289,0.540614492545955,1.90236586009447,0.0573573825805445,0.0836074191192417,-4.91186398771804
"ENSG00000010626.15","ENSG00000010626.15","LRRC23","protein_coding",0.168846494512089,3.37187357877467,2.10276544725086,0.0356896323981387,0.0543816235229537,-4.91209814200441
"ENSG00000086548.9","ENSG00000086548.9","CEACAM6","protein_coding",0.821762588585452,4.23537677714792,2.12836188690205,0.0335059784969169,0.0513475662210426,-4.91226945887505
"ENSG00000169026.13","ENSG00000169026.13","SLC49A3","protein_coding",0.311172561407226,3.55903720385325,2.10851271760586,0.0351890236228331,0.0536816587763446,-4.91335664617967
"ENSG00000213214.5","ENSG00000213214.5","ARHGEF35","protein_coding",0.347653311917716,2.19182947572819,1.99438114782951,0.0463314641789014,0.0688879964171666,-4.91364447358987
"ENSG00000166428.14","ENSG00000166428.14","PLD4","protein_coding",0.312177665157422,2.29965478679722,2.00370774238105,0.0453209919048276,0.0675031347500813,-4.91430125096865
"ENSG00000113282.14","ENSG00000113282.14","CLINT1","protein_coding",-0.109393703843521,6.51807041017641,-2.26250628923945,0.023840471301601,0.0376156022431008,-4.91515177961764
"ENSG00000205667.3","ENSG00000205667.3","ARSH","protein_coding",0.340689535251606,-0.70612348947118,1.84866484401502,0.0647467695334309,0.0932639691060682,-4.916337950576
"ENSG00000184922.14","ENSG00000184922.14","FMNL1","protein_coding",0.186849363737092,4.43314731315589,2.18630393795091,0.0289818523732931,0.0449959201012893,-4.91684668768463
"ENSG00000158747.15","ENSG00000158747.15","NBL1","protein_coding",0.269393186579109,6.96641167638845,2.26188582646487,0.0238789054550617,0.0376727626947407,-4.91717119386285
"ENSG00000089006.17","ENSG00000089006.17","SNX5","protein_coding",-0.101926938247832,6.62006950081282,-2.2611762454977,0.0239229259208688,0.0377352388082065,-4.91865234011529
"ENSG00000153789.13","ENSG00000153789.13","CIBAR2","protein_coding",0.3732516245256,-3.02127293479795,1.77176943491255,0.0766810883827341,0.108612989144354,-4.91897105580687
"ENSG00000162594.16","ENSG00000162594.16","IL23R","protein_coding",-0.265462583417099,-4.4335623346331,-1.7454531949038,0.0811564251636561,0.114250635639329,-4.91912156456006
"ENSG00000128298.17","ENSG00000128298.17","BAIAP2L2","protein_coding",0.272923544266242,0.294270972848086,1.88850384928246,0.0591941446334248,0.0860350714688227,-4.91940222522209
"ENSG00000165338.17","ENSG00000165338.17","HECTD2","protein_coding",-0.183232624562482,4.23116220771075,-2.19253492119175,0.028528240104977,0.0443844828968093,-4.91947751042597
"ENSG00000107537.14","ENSG00000107537.14","PHYH","protein_coding",-0.180352414217529,5.10336656377376,-2.23585076107476,0.0255408702289829,0.0401168576175037,-4.91985184713351
"ENSG00000111231.9","ENSG00000111231.9","GPN3","protein_coding",-0.0996912937130556,4.53736073489449,-2.20589793276119,0.0275760255418127,0.043016685193354,-4.92034383134016
"ENSG00000198783.6","ENSG00000198783.6","ZNF830","protein_coding",0.106388610462758,4.193495927608,2.17115115161199,0.0301109827184245,0.0465795461059159,-4.92206935062643
"ENSG00000178568.15","ENSG00000178568.15","ERBB4","protein_coding",-0.58375509699971,4.33077437880666,-2.21431105864536,0.0269907125794992,0.0421807081543976,-4.92340041253055
"ENSG00000136573.14","ENSG00000136573.14","BLK","protein_coding",0.440722398349799,-1.56042446509705,1.81377315983327,0.0699569456745683,0.100018421506478,-4.92341694474241
"ENSG00000164180.14","ENSG00000164180.14","TMEM161B","protein_coding",-0.135465140280865,4.06577470515665,-2.17580136895498,0.0297605064961304,0.0460791302522149,-4.9256395622074
"ENSG00000188032.10","ENSG00000188032.10","C19orf67","protein_coding",0.257906660995175,-4.11100800503206,1.73858077754039,0.0823594649950638,0.115839198088197,-4.92564562378438
"ENSG00000154153.13","ENSG00000154153.13","RETREG1","protein_coding",-0.314786409862434,4.91562271126824,-2.22909828588142,0.0259879456467419,0.0407478578437207,-4.9282695201491
"ENSG00000135723.14","ENSG00000135723.14","FHOD1","protein_coding",0.154941162171271,4.81552299802982,2.2051409873169,0.0276292207985766,0.0430917925772466,-4.92900237408999
"ENSG00000135617.4","ENSG00000135617.4","PRADC1","protein_coding",0.154864776033256,3.95572889280802,2.14557103479344,0.032103054103217,0.0493971027135649,-4.92944907262259
"ENSG00000151532.14","ENSG00000151532.14","VTI1A","protein_coding",-0.0837431413151126,4.43582316383671,-2.19538564779986,0.0283227585359501,0.0440768412323503,-4.92950701841432
"ENSG00000126822.17","ENSG00000126822.17","PLEKHG3","protein_coding",0.142036692891533,5.48419555576161,2.23518871404849,0.0255844072253574,0.0401778491099952,-4.92988312453752
"ENSG00000169071.15","ENSG00000169071.15","ROR2","protein_coding",0.263660314241667,4.26322498679798,2.16166261243746,0.0308371409590161,0.0476208901035724,-4.93149576425872
"ENSG00000035681.9","ENSG00000035681.9","NSMAF","protein_coding",-0.129513178646941,5.26603427825892,-2.23393757763131,0.025666858977607,0.0402888046555102,-4.93350527237188
"ENSG00000273983.1","ENSG00000273983.1","H3C8","protein_coding",0.466246578313642,-1.22257525757247,1.81862554988441,0.0692123699051636,0.0991111385550711,-4.93359623615017
"ENSG00000257365.8","ENSG00000257365.8","FNTB","protein_coding",0.103609983461112,3.01710528513788,2.067501069924,0.0388963094157422,0.058826792141169,-4.93439860567896
